s	slabel	user_slabel	o	olabel	user_olabel
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0011193	inferior ophthalmic vein	inferior ophthalmic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0011193	inferior ophthalmic vein	inferior ophthalmic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035547	posterior ciliary vein	posterior ciliary vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035547	posterior ciliary vein	posterior ciliary vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035231	superficial middle cerebral vein	superficial middle cerebral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035231	superficial middle cerebral vein	superficial middle cerebral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0011192	superior ophthalmic vein	superior ophthalmic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0011192	superior ophthalmic vein	superior ophthalmic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0018256	lacrimal vein	lacrimal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0018256	lacrimal vein	lacrimal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0004689	naso-frontal vein	naso-frontal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0004689	naso-frontal vein	naso-frontal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035547	posterior ciliary vein	posterior ciliary vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035547	posterior ciliary vein	posterior ciliary vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006634	lingual vein	lingual vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006634	lingual vein	lingual vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0034965	middle thyroid vein	middle thyroid vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0034965	middle thyroid vein	middle thyroid vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0005475	sigmoid sinus	sigmoid sinus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0017637	marginal venous sinus	marginal venous sinus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001641	transverse sinus	transverse sinus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006666	great cerebral vein	great cerebral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006666	great cerebral vein	great cerebral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035530	basal vein	basal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035530	basal vein	basal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001672	anterior cerebral vein	anterior cerebral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001672	anterior cerebral vein	anterior cerebral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035532	deep middle cerebral vein	deep middle cerebral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035532	deep middle cerebral vein	deep middle cerebral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035152	internal cerebral vein	internal cerebral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035152	internal cerebral vein	internal cerebral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0007152	inferior sagittal sinus	inferior sagittal sinus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001669	superior cerebellar vein	superior cerebellar vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001669	superior cerebellar vein	superior cerebellar vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001642	superior sagittal sinus	superior sagittal sinus
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001642	superior sagittal sinus	superior sagittal sinus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035150	superior cerebral vein	superior cerebral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035150	superior cerebral vein	superior cerebral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001641	transverse sinus	transverse sinus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001670	inferior cerebellar vein	inferior cerebellar vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001670	inferior cerebellar vein	inferior cerebellar vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001664	inferior cerebral vein	inferior cerebral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001664	inferior cerebral vein	inferior cerebral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0003712	cavernous sinus #2	cavernous sinus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0036074	vein of vestibular aqueduct	vein of vestibular aqueduct
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0036074	vein of vestibular aqueduct	vein of vestibular aqueduct
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0007157	superior thyroid vein	superior thyroid vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0007157	superior thyroid vein	superior thyroid vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001589	internal thoracic vein	internal thoracic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001589	internal thoracic vein	internal thoracic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0012200	anterior intercostal vein	anterior intercostal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0012200	anterior intercostal vein	anterior intercostal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006662	musculo-phrenic vein	musculo-phrenic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006662	musculo-phrenic vein	musculo-phrenic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0007155	superior epigastric vein	superior epigastric vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0007155	superior epigastric vein	superior epigastric vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001590	pericardiacophrenic vein	pericardiacophrenic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001590	pericardiacophrenic vein	pericardiacophrenic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001587	subclavian vein	subclavian vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001587	subclavian vein	subclavian vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0000985	axillary vein	axillary vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0000985	axillary vein	axillary vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001411	basilic vein	basilic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001411	basilic vein	basilic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001414	median basilic vein	median basilic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001414	median basilic vein	median basilic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001413	brachial vein	brachial vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001413	brachial vein	brachial vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001412	common palmar digital vein	common palmar digital vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001412	common palmar digital vein	common palmar digital vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0004561	proper palmar digital vein	proper palmar digital vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0004561	proper palmar digital vein	proper palmar digital vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001106	cephalic vein	cephalic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001106	cephalic vein	cephalic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0002088	lateral thoracic vein	lateral thoracic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0002088	lateral thoracic vein	lateral thoracic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001420	subscapular vein	subscapular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001420	subscapular vein	subscapular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0002089	thoracodorsal vein	thoracodorsal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0002089	thoracodorsal vein	thoracodorsal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001101	external jugular vein	external jugular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001101	external jugular vein	external jugular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001104	anterior jugular vein	anterior jugular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001104	anterior jugular vein	anterior jugular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006199	posterior auricular vein	posterior auricular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006199	posterior auricular vein	posterior auricular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001656	retromandibular vein #2	retromandibular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001656	retromandibular vein #2	retromandibular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035249	posterior external jugular vein	posterior external jugular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035249	posterior external jugular vein	posterior external jugular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001588	vertebral vein	vertebral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001588	vertebral vein	vertebral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0012195	left superior intercostal vein	left superior intercostal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0012195	left superior intercostal vein	left superior intercostal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001591	thymic vein	thymic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001591	thymic vein	thymic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0002333	pulmonary trunk	pulmonary trunk
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0002333	pulmonary trunk	pulmonary trunk
CL:0000057	fibroblast	fibroblast	UBERON:0002333	pulmonary trunk	pulmonary trunk
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0002333	pulmonary trunk	pulmonary trunk
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001652	left pulmonary artery	left pulmonary artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001652	left pulmonary artery	left pulmonary artery
CL:0000057	fibroblast	fibroblast	UBERON:0001652	left pulmonary artery	left pulmonary artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001652	left pulmonary artery	left pulmonary artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001651	right pulmonary artery	right pulmonary artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001651	right pulmonary artery	right pulmonary artery
CL:0000057	fibroblast	fibroblast	UBERON:0001651	right pulmonary artery	right pulmonary artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001651	right pulmonary artery	right pulmonary artery
